experiment_date,treatment,source,ops_type_merged,city_group,user_cnt,nonrepeat_cnt,trip_cnt,weekday_nonrepeat_cnt,weekend_nonrepeat_cnt,weekday_trip_cnt,weekend_trip_cnt,nonrepeat_cnt_per_user,trip_cnt_per_user,weekday_nonrepeat_cnt_per_user,weekend_nonrepeat_cnt_per_user,weekday_trip_cnt_per_user,weekend_trip_cnt_per_user,weekday_match_rate,weekend_match_rate,coupon_BD_total,coupon_CDP_total,coupon_folk_total,coupon_growth_other_total,coupon_MGM_total,coupon_MKT_total,coupon_register_total,coupon_daily_total,avg_rainy_day,avg_rainy_weekday,avg_rainy_weekend,mgm_day
2025-08-25,不發,控制組,養成Regular-其他,中區,544,55,45,45,10,33,12,0.10110294117647059,0.08272058823529412,0.08272058823529412,0.01838235294117647,0.06066176470588235,0.022058823529411766,0.8433333333333333,0.8075000000000001,49,106,0,4,0,3,7,0,0.8775510204081632,0.0,0.0,5
2025-08-25,不發,控制組,養成Regular-其他,北區,1629,126,97,102,24,63,34,0.07734806629834254,0.05954573357888275,0.06261510128913444,0.014732965009208104,0.03867403314917127,0.020871700429711478,0.8028571428571428,0.8870588235294117,205,292,0,6,0,9,16,0,0.1964285714285714,0.0,0.0,5
2025-08-25,不發,控制組,養成Regular-其他,南區,480,32,23,24,8,18,5,0.06666666666666667,0.04791666666666667,0.05,0.016666666666666666,0.0375,0.010416666666666666,0.8183333333333334,1.0,80,100,0,2,0,2,1,0,0.7714285714285715,0.08,0.0,5
2025-08-25,不發,控制組,養成Regular-高優惠敏感,中區,547,38,32,31,7,20,12,0.06946983546617916,0.05850091407678245,0.056672760511883,0.012797074954296161,0.03656307129798903,0.021937842778793418,0.807,0.92,169,162,0,2,0,10,0,0,0.8775510204081632,0.0,0.0,5
2025-08-25,不發,控制組,養成Regular-高優惠敏感,北區,1836,217,171,155,62,116,55,0.11819172113289761,0.09313725490196079,0.08442265795206971,0.03376906318082789,0.06318082788671024,0.029956427015250545,0.8671551724137931,0.8616363636363636,222,629,0,12,0,22,2,1,0.1964285714285714,0.0,0.0,5
2025-08-25,不發,控制組,養成Regular-高優惠敏感,南區,568,37,30,30,7,21,9,0.06514084507042253,0.0528169014084507,0.0528169014084507,0.01232394366197183,0.03697183098591549,0.01584507042253521,0.8833333333333332,0.82,132,156,0,0,0,7,2,0,0.7714285714285715,0.08,0.0,5
2025-09-01,不發,控制組,14天在其他尖峰預估車資,中區,710,112,89,79,33,68,21,0.15774647887323945,0.12535211267605634,0.11126760563380282,0.04647887323943662,0.09577464788732394,0.029577464788732393,0.8948529411764706,0.758095238095238,46,253,0,2,26,17,5,0,0.4693877551020408,0.0,0.0,2
2025-09-01,不發,控制組,14天在其他尖峰預估車資,北區,2800,612,466,460,152,335,131,0.21857142857142858,0.16642857142857143,0.16428571428571428,0.054285714285714284,0.11964285714285715,0.046785714285714285,0.8581194029850747,0.752442748091603,299,940,0,14,266,56,23,3,0.3571428571428571,0.0,0.0,2
2025-09-01,不發,控制組,14天在其他尖峰預估車資,南區,666,91,74,68,23,52,22,0.13663663663663664,0.1111111111111111,0.1021021021021021,0.03453453453453453,0.07807807807807808,0.03303303303303303,0.8888461538461538,0.8145454545454546,51,198,0,0,10,18,1,0,0.35714285714285715,0.0,0.08333333333333333,2
2025-09-01,不發,控制組,14天在晚尖峰預估車資,中區,206,30,22,25,5,16,6,0.14563106796116504,0.10679611650485436,0.12135922330097088,0.024271844660194174,0.07766990291262135,0.02912621359223301,0.863125,0.835,11,59,0,2,9,14,10,0,0.4693877551020408,0.0,0.0,2
2025-09-01,不發,控制組,14天在晚尖峰預估車資,北區,601,130,101,101,29,76,25,0.21630615640599002,0.16805324459234608,0.16805324459234608,0.048252911813643926,0.1264559068219634,0.04159733777038269,0.8352631578947368,0.8360000000000001,34,181,0,4,71,18,11,0,0.3571428571428571,0.0,0.0,2
2025-09-01,不發,控制組,14天在晚尖峰預估車資,南區,239,16,14,13,3,12,2,0.06694560669456066,0.058577405857740586,0.05439330543933055,0.012552301255230125,0.0502092050209205,0.008368200836820083,0.9545454545454546,1.0,12,53,0,2,11,2,7,0,0.42857142857142855,0.0,0.1,2
2025-09-01,不發,控制組,90天在尖峰預估車資,中區,1715,94,70,52,42,37,33,0.05481049562682216,0.04081632653061224,0.030320699708454812,0.024489795918367346,0.021574344023323616,0.01924198250728863,0.8408108108108109,0.7115151515151515,60,243,0,4,40,21,39,2,0.4693877551020408,0.0,0.0,2
2025-09-01,不發,控制組,90天在尖峰預估車資,北區,4912,331,244,224,107,158,86,0.06738599348534202,0.0496742671009772,0.04560260586319218,0.021783387622149836,0.03216612377850163,0.01750814332247557,0.8495569620253166,0.7919767441860465,281,826,0,9,189,44,87,1,0.3571428571428571,0.0,0.0,2
2025-09-01,不發,控制組,90天在尖峰預估車資,南區,1808,85,64,54,31,44,20,0.04701327433628318,0.035398230088495575,0.029867256637168143,0.017146017699115043,0.024336283185840708,0.011061946902654867,0.8145454545454546,0.7060000000000001,72,187,0,0,17,15,29,0,0.35714285714285715,0.0,0.08333333333333333,2
2025-09-01,不發,控制組,喚回-其他,中區,1368,90,67,68,22,42,25,0.06578947368421052,0.0489766081871345,0.049707602339181284,0.01608187134502924,0.03070175438596491,0.01827485380116959,0.9030952380952381,0.7624000000000001,139,230,0,8,13,7,9,1,0.4693877551020408,0.0,0.0,2
2025-09-01,不發,控制組,喚回-其他,北區,5082,419,338,293,126,213,125,0.0824478551751279,0.06650924832743015,0.05765446674537584,0.024793388429752067,0.04191263282172373,0.024596615505706416,0.8999061032863849,0.81232,390,951,0,12,127,53,24,0,0.3571428571428571,0.0,0.0,2
2025-09-01,不發,控制組,喚回-其他,南區,1498,74,60,53,21,38,22,0.049399198931909215,0.04005340453938585,0.035380507343124167,0.014018691588785047,0.025367156208277702,0.014686248331108143,0.9123684210526316,0.7636363636363637,97,223,0,10,40,3,3,2,0.42857142857142855,0.0,0.1,2
2025-09-01,不發,控制組,喚回-高優惠敏感,中區,164,11,10,7,4,5,5,0.06707317073170732,0.06097560975609756,0.042682926829268296,0.024390243902439025,0.03048780487804878,0.03048780487804878,1.0,0.8,35,28,0,2,29,0,0,0,0.4693877551020408,0.0,0.0,2
2025-09-01,不發,控制組,喚回-高優惠敏感,北區,504,60,47,47,13,25,22,0.11904761904761904,0.09325396825396826,0.09325396825396826,0.025793650793650792,0.0496031746031746,0.04365079365079365,0.8744,0.8286363636363635,89,150,0,6,37,3,0,1,0.3571428571428571,0.0,0.0,2
2025-09-01,不發,控制組,喚回-高優惠敏感,南區,144,7,6,5,2,2,4,0.04861111111111111,0.041666666666666664,0.034722222222222224,0.013888888888888888,0.013888888888888888,0.027777777777777776,1.0,0.8125,30,45,0,0,2,1,0,0,0.46428571428571425,0.0,0.125,2
2025-09-01,不發,控制組,既有regular鞏固,中區,771,151,117,104,47,73,44,0.19584954604409857,0.1517509727626459,0.13488975356679636,0.0609597924773022,0.0946822308690013,0.057068741893644616,0.8719178082191781,0.7309090909090908,118,295,0,2,21,13,0,1,0.4693877551020408,0.0,0.0,2
2025-09-01,不發,控制組,既有regular鞏固,北區,3013,782,618,533,249,408,210,0.2595419847328244,0.20511118486558247,0.17690009956853633,0.08264188516428808,0.13541320942582144,0.06969797543976104,0.8701225490196078,0.7803333333333333,369,1131,0,18,306,67,0,1,0.3571428571428571,0.0,0.0,2
2025-09-01,不發,控制組,既有regular鞏固,南區,715,138,109,92,46,66,43,0.193006993006993,0.15244755244755245,0.12867132867132866,0.06433566433566433,0.09230769230769231,0.06013986013986014,0.8319696969696969,0.7976744186046513,51,244,1,6,21,14,0,0,0.42857142857142855,0.0,0.1,2
2025-09-01,不發,控制組,養成Regular-其他,中區,73,8,6,3,5,4,2,0.1095890410958904,0.0821917808219178,0.0410958904109589,0.0684931506849315,0.0547945205479452,0.0273972602739726,1.0,0.75,0,15,0,0,2,2,1,0,0.42857142857142855,0.0,0.0,2
2025-09-01,不發,控制組,養成Regular-其他,北區,191,32,24,27,5,23,1,0.16753926701570682,0.1256544502617801,0.14136125654450263,0.02617801047120419,0.12041884816753927,0.005235602094240838,0.8613043478260869,1.0,0,24,0,2,6,1,3,0,0.3571428571428571,0.0,0.0,2
2025-09-01,不發,控制組,養成Regular-其他,南區,65,7,5,7,0,3,2,0.1076923076923077,0.07692307692307693,0.1076923076923077,0.0,0.046153846153846156,0.03076923076923077,0.6666666666666666,1.0,0,7,0,0,0,1,1,0,0.46428571428571425,0.0,0.125,2
2025-09-01,不發,控制組,養成Regular-高優惠敏感,中區,224,29,23,20,9,16,7,0.12946428571428573,0.10267857142857142,0.08928571428571429,0.04017857142857143,0.07142857142857142,0.03125,0.95875,0.6571428571428571,0,35,0,0,6,7,1,1,0.4693877551020408,0.0,0.0,2
2025-09-01,不發,控制組,養成Regular-高優惠敏感,北區,777,110,89,70,40,63,26,0.14157014157014158,0.11454311454311454,0.09009009009009009,0.05148005148005148,0.08108108108108109,0.03346203346203346,0.9076190476190477,0.7723076923076923,19,190,0,10,82,9,2,0,0.3571428571428571,0.0,0.0,2
2025-09-01,不發,控制組,養成Regular-高優惠敏感,南區,227,34,26,26,8,18,8,0.14977973568281938,0.1145374449339207,0.1145374449339207,0.03524229074889868,0.07929515418502203,0.03524229074889868,0.8833333333333333,0.78125,0,54,0,0,9,1,3,0,0.46428571428571425,0.0,0.125,2
2025-09-08,不發,控制組,14天在其他尖峰預估車資,中區,605,84,70,57,27,49,21,0.13884297520661157,0.11570247933884298,0.09421487603305785,0.04462809917355372,0.08099173553719008,0.03471074380165289,0.926530612244898,0.8309523809523809,95,140,0,2,0,8,3,0,0.4693877551020407,0.0,0.0,0
2025-09-08,不發,控制組,14天在其他尖峰預估車資,北區,2242,378,279,276,102,205,74,0.16859946476360393,0.12444246208742195,0.12310437109723461,0.045495093666369314,0.09143621766280106,0.03300624442462088,0.8031707317073171,0.8804054054054055,295,556,0,4,0,42,43,3,0.37499999999999994,0.0,0.0,0
2025-09-08,不發,控制組,14天在其他尖峰預估車資,南區,593,89,72,56,33,51,21,0.15008431703204048,0.12141652613827993,0.09443507588532883,0.05564924114671164,0.08600337268128162,0.03541315345699832,0.8976470588235295,0.9104761904761903,87,98,0,2,0,11,16,0,0.4047619047619047,0.06666666666666667,0.0,0
2025-09-08,不發,控制組,14天在晚尖峰預估車資,中區,162,21,17,14,7,10,7,0.12962962962962962,0.10493827160493827,0.08641975308641975,0.043209876543209874,0.06172839506172839,0.043209876543209874,1.0,0.78,20,43,0,0,0,4,3,0,0.4693877551020407,0.0,0.0,0
2025-09-08,不發,控制組,14天在晚尖峰預估車資,北區,630,83,61,65,18,45,16,0.13174603174603175,0.09682539682539683,0.10317460317460317,0.02857142857142857,0.07142857142857142,0.025396825396825397,0.8106666666666668,0.7799999999999999,186,151,0,4,0,13,9,2,0.37499999999999994,0.0,0.0,0
2025-09-08,不發,控制組,14天在晚尖峰預估車資,南區,201,21,17,12,9,13,4,0.1044776119402985,0.0845771144278607,0.05970149253731343,0.04477611940298507,0.06467661691542288,0.01990049751243781,1.0,1.0,10,29,0,0,0,3,10,0,0.4047619047619047,0.06666666666666667,0.0,0
2025-09-08,不發,控制組,90天在尖峰預估車資,中區,1411,64,54,48,16,40,14,0.04535790219702339,0.03827072997873848,0.03401842664776754,0.011339475549255847,0.028348688873139617,0.009922041105598866,0.8825,0.9314285714285715,42,131,0,4,0,7,36,0,0.4693877551020407,0.0,0.0,0
2025-09-08,不發,控制組,90天在尖峰預估車資,北區,3681,185,138,123,62,86,52,0.05025808204292312,0.037489812550937245,0.03341483292583537,0.016843249117087747,0.02336321651725075,0.014126596033686498,0.795,0.8348076923076923,215,393,0,4,0,42,75,1,0.37499999999999994,0.0,0.0,0
2025-09-08,不發,控制組,90天在尖峰預估車資,南區,1429,66,47,49,17,25,22,0.04618614415675298,0.032890132960111965,0.034289713086074175,0.011896431070678797,0.01749475157452764,0.015395381385584325,0.8088,0.8840909090909093,68,109,0,0,0,8,24,0,0.3469387755102041,0.05714285714285715,0.0,0
2025-09-08,不發,控制組,喚回-其他,中區,1093,57,52,41,16,28,24,0.05215004574565416,0.04757548032936871,0.03751143641354071,0.01463860933211345,0.025617566331198535,0.021957913998170174,0.9342857142857143,0.8266666666666667,135,164,0,4,0,12,0,1,0.4693877551020407,0.0,0.0,0
2025-09-08,不發,控制組,喚回-其他,北區,3858,227,192,169,58,135,57,0.058838776568170034,0.049766718506998445,0.04380508035251426,0.01503369621565578,0.034992223950233284,0.014774494556765163,0.9013333333333335,0.8808771929824561,303,593,0,8,0,22,9,2,0.37499999999999994,0.0,0.0,0
2025-09-08,不發,控制組,喚回-其他,南區,1186,59,46,41,18,36,10,0.049747048903878585,0.0387858347386172,0.03456998313659359,0.01517706576728499,0.03035413153456998,0.008431703204047217,0.8333333333333334,0.717,76,127,0,4,0,3,2,1,0.4047619047619047,0.06666666666666667,0.0,0
2025-09-08,不發,控制組,喚回-高優惠敏感,中區,122,10,7,5,5,4,3,0.08196721311475409,0.05737704918032787,0.040983606557377046,0.040983606557377046,0.03278688524590164,0.02459016393442623,0.7,0.75,21,28,0,0,0,2,0,0,0.45714285714285713,0.0,0.0,0
2025-09-08,不發,控制組,喚回-高優惠敏感,北區,423,53,43,36,17,28,15,0.12529550827423167,0.1016548463356974,0.0851063829787234,0.04018912529550828,0.06619385342789598,0.03546099290780142,0.8589285714285715,0.9433333333333332,40,93,0,0,0,5,2,0,0.37499999999999994,0.0,0.0,0
2025-09-08,不發,控制組,喚回-高優惠敏感,南區,124,20,15,15,5,11,4,0.16129032258064516,0.12096774193548387,0.12096774193548387,0.04032258064516129,0.08870967741935484,0.03225806451612903,0.85,0.625,10,22,0,0,0,1,0,0,0.42857142857142855,0.05,0.0,0
2025-09-08,不發,控制組,既有regular鞏固,中區,709,151,123,110,41,75,48,0.21297602256699577,0.17348377997179126,0.15514809590973203,0.05782792665726375,0.10578279266572638,0.06770098730606489,0.9,0.88125,224,220,0,2,0,13,0,1,0.4693877551020407,0.0,0.0,0
2025-09-08,不發,控制組,既有regular鞏固,北區,2643,571,472,414,157,291,181,0.21604237608777904,0.17858494135452138,0.15664018161180476,0.05940219447597427,0.11010215664018161,0.06848278471433976,0.8743642611683848,0.881049723756906,913,878,0,8,0,50,0,2,0.37499999999999994,0.0,0.0,0
2025-09-08,不發,控制組,既有regular鞏固,南區,704,93,76,63,30,52,24,0.13210227272727273,0.10795454545454546,0.08948863636363637,0.04261363636363636,0.07386363636363637,0.03409090909090909,0.8744230769230769,0.8466666666666667,189,182,0,4,0,8,0,0,0.42857142857142855,0.05,0.0,0
2025-09-08,不發,控制組,養成Regular-其他,中區,344,35,30,26,9,23,7,0.10174418604651163,0.0872093023255814,0.0755813953488372,0.02616279069767442,0.06686046511627906,0.020348837209302327,0.926086956521739,0.9142857142857144,0,30,0,0,0,4,6,0,0.4693877551020407,0.0,0.0,0
2025-09-08,不發,控制組,養成Regular-其他,北區,1122,89,72,61,28,45,27,0.07932263814616755,0.06417112299465241,0.054367201426024955,0.024955436720142603,0.040106951871657755,0.02406417112299465,0.8713333333333334,0.8996296296296296,128,147,0,2,0,14,12,1,0.37499999999999994,0.0,0.0,0
2025-09-08,不發,控制組,養成Regular-其他,南區,406,44,39,34,10,23,16,0.10837438423645321,0.0960591133004926,0.08374384236453201,0.024630541871921183,0.05665024630541872,0.03940886699507389,0.8934782608695653,1.0,20,58,0,0,0,0,7,0,0.42857142857142855,0.05,0.0,0
2025-09-08,不發,控制組,養成Regular-高優惠敏感,中區,299,40,32,26,14,14,18,0.13377926421404682,0.10702341137123746,0.08695652173913043,0.046822742474916385,0.046822742474916385,0.06020066889632107,0.8549999999999999,0.8999999999999999,45,54,0,0,0,2,2,0,0.4693877551020407,0.0,0.0,0
2025-09-08,不發,控制組,養成Regular-高優惠敏感,北區,1091,111,87,85,26,59,28,0.10174152153987168,0.07974335472043996,0.07791017415215398,0.02383134738771769,0.054078826764436295,0.025664527956003668,0.882542372881356,0.8714285714285716,297,199,0,4,0,13,3,1,0.37499999999999994,0.0,0.0,0
2025-09-08,不發,控制組,養成Regular-高優惠敏感,南區,333,35,26,23,12,10,16,0.10510510510510511,0.07807807807807808,0.06906906906906907,0.036036036036036036,0.03003003003003003,0.04804804804804805,1.0,0.81,131,54,0,0,0,4,1,1,0.4,0.04,0.0,0
2025-09-15,不發,控制組,14天在其他尖峰預估車資,中區,676,128,93,99,29,60,33,0.1893491124260355,0.13757396449704143,0.14644970414201183,0.042899408284023666,0.08875739644970414,0.04881656804733728,0.7885000000000001,0.7715151515151515,91,121,0,0,0,8,15,0,0.5510204081632653,0.0,0.0,0
2025-09-15,不發,控制組,14天在其他尖峰預估車資,北區,2262,444,357,346,98,254,103,0.1962864721485411,0.15782493368700265,0.15296198054818744,0.04332449160035367,0.11229000884173299,0.04553492484526967,0.8528740157480316,0.8797087378640778,293,473,0,10,0,62,62,3,0.4821428571428571,0.0,0.1875,0
2025-09-15,不發,控制組,14天在其他尖峰預估車資,南區,602,99,78,67,32,53,25,0.1644518272425249,0.12956810631229235,0.11129568106312292,0.053156146179401995,0.08803986710963455,0.04152823920265781,0.8654716981132077,0.8580000000000001,74,94,0,0,0,6,20,1,0.5952380952380952,0.06666666666666667,0.0,0
2025-09-15,不發,控制組,14天在晚尖峰預估車資,中區,200,27,22,20,7,10,12,0.135,0.11,0.1,0.035,0.05,0.06,0.6759999999999999,1.0,23,31,0,0,0,4,12,0,0.5510204081632653,0.0,0.0,0
2025-09-15,不發,控制組,14天在晚尖峰預估車資,北區,595,90,72,65,25,46,26,0.15126050420168066,0.12100840336134454,0.1092436974789916,0.04201680672268908,0.0773109243697479,0.043697478991596636,0.8110869565217392,0.9653846153846154,33,111,0,6,0,10,8,1,0.4821428571428571,0.0,0.1875,0
2025-09-15,不發,控制組,14天在晚尖峰預估車資,南區,142,13,10,7,6,6,4,0.09154929577464789,0.07042253521126761,0.04929577464788732,0.04225352112676056,0.04225352112676056,0.028169014084507043,0.875,1.0,20,11,0,0,0,0,18,0,0.5952380952380952,0.06666666666666667,0.0,0
2025-09-15,不發,控制組,90天在尖峰預估車資,中區,1400,80,55,58,22,37,18,0.05714285714285714,0.039285714285714285,0.041428571428571426,0.015714285714285715,0.02642857142857143,0.012857142857142857,0.7256756756756757,0.8772222222222221,14,94,0,0,0,10,33,2,0.5510204081632653,0.0,0.0,0
2025-09-15,不發,控制組,90天在尖峰預估車資,北區,3390,170,125,117,53,78,47,0.05014749262536873,0.03687315634218289,0.034513274336283185,0.015634218289085546,0.023008849557522124,0.013864306784660767,0.8396153846153848,0.9025531914893618,221,260,0,6,0,27,78,1,0.4821428571428571,0.0,0.1875,0
2025-09-15,不發,控制組,90天在尖峰預估車資,南區,1427,46,25,34,12,15,10,0.0322354590049054,0.01751927119831815,0.023826208829712685,0.008409250175192713,0.01051156271899089,0.00700770847932726,0.6853333333333335,0.6679999999999999,47,80,0,0,0,5,36,0,0.5952380952380952,0.06666666666666667,0.0,0
2025-09-15,不發,控制組,喚回-其他,中區,950,58,45,47,11,29,16,0.061052631578947365,0.04736842105263158,0.049473684210526316,0.011578947368421053,0.030526315789473683,0.016842105263157894,0.8413793103448277,0.82375,78,82,0,0,0,3,0,0,0.5510204081632653,0.0,0.0,0
2025-09-15,不發,控制組,喚回-其他,北區,3264,197,157,139,58,91,66,0.060355392156862746,0.048100490196078434,0.04258578431372549,0.017769607843137254,0.027879901960784315,0.02022058823529412,0.8424175824175824,0.8521212121212122,270,377,0,4,0,13,0,0,0.4821428571428571,0.0,0.1875,0
2025-09-15,不發,控制組,喚回-其他,南區,1101,65,52,46,19,34,18,0.05903723887375113,0.047229791099000905,0.04178019981834696,0.01725703905540418,0.030881017257039057,0.01634877384196185,0.8655882352941177,0.87,61,92,0,0,0,2,0,0,0.6285714285714286,0.08,0.0,0
2025-09-15,不發,控制組,喚回-高優惠敏感,中區,119,18,13,14,4,11,2,0.15126050420168066,0.1092436974789916,0.11764705882352941,0.03361344537815126,0.09243697478991597,0.01680672268907563,0.9181818181818181,0.5,20,9,0,0,0,1,0,0,0.5476190476190476,0.0,0.0,0
